I1,I2,I3,I4,I5,I6,I7,O1,O2
0.5761316872427984,0.5454545454545454,0.1538461538461538,0.93,-0.6666666666666667,0.0,0.3636,0.4657396472716721,0.261792945105406
0.5761316872427984,0.4545454545454545,0.923076923076923,0.3333333333333333,-0.6666666666666667,0.0,0.0748,0.1660409173191146,0.13394907117512
0.4938271604938271,0.0909090909090909,0.3846153846153846,0.3333333333333333,0.6666666666666667,1.0,0.3402,0.4645781423510009,0.3442391984971822
0.411522633744856,0.1818181818181818,0.6153846153846154,0.5333333333333333,0.0,0.0,0.2412,0.324442701422274,0.2581402629931121
0.6790123456790124,0.75,0.1538461538461538,0.93,0.6666666666666667,1.0,0.3419999999999999,0.5813330123467395,0.3087560008348988
0.4938271604938271,0.1818181818181818,0.2307692307692307,0.93,0.0,0.0,0.3426,0.4069493436414965,0.2659674389480275
0.5761316872427984,0.0,0.2307692307692307,0.93,-0.6666666666666667,0.0,0.31,0.2730119115421441,0.1783030682529743
0.6790123456790124,0.5454545454545454,0.1538461538461538,0.5333333333333333,0.0,1.0,0.3376,0.5582272726136586,0.2899707785431016
0.4938271604938271,0.0,0.6153846153846154,0.93,-0.6666666666666667,0.0,0.1386,0.1526145922754858,0.1475161761636402
0.411522633744856,0.3636363636363636,0.6923076923076924,0.1333333333333333,-0.6666666666666667,0.0,0.536,0.4767260660432469,0.5065226466290962
0.5761316872427984,0.3636363636363636,0.5384615384615384,0.93,0.0,0.0,0.2638,0.3548905448983844,0.3035378835316218
0.2469135802469135,0.2727272727272727,0.6153846153846154,0.1333333333333333,0.6666666666666667,0.0,0.5212,0.5712531643724356,0.50339177624713
0.6790123456790124,0.5454545454545454,0.3076923076923076,0.93,0.6666666666666667,1.0,0.3722,0.6056238848113801,0.3426737633061991
0.4938271604938271,0.0,0.1538461538461538,0.93,0.6666666666666667,0.0,0.4548,0.4586605609532507,0.3645898559799624
0.3292181069958848,0.2727272727272727,0.3846153846153846,0.5333333333333333,0.0,0.0,0.5398,0.6136897528464159,0.5300041744938426
